,Symbol,Name,Sector,Industry
1217,098460,고영,특수 목적용 기계 제조업,전자제품및반도체생산용 3차원 납도포검사장비
1218,090150,광진윈텍,자동차 신품 부품 제조업,시트히터
1219,066620,국보디자인,실내건축 및 건축마무리 공사업,인테리어디자인
1220,078130,국일제지,기타 종이 및 판지 제품 제조업,"산업용 및 가정용 지류(강판간지, 다공지 등)"
1221,019010,그랜드백화점,종합 소매업,"백화점, 할인점"
1222,900070,글로벌에스엠,기타 금융업,"자회사 제품 : IT기기용 정밀 화스너부품(스크류, 샤프트, 스프링)"
1223,036800,나이스정보통신,전기 통신업,카드 VAN사업
1224,091590,남화토건,건물 건설업,"건축공사, 토목공사"
1225,095660,네오위즈,소프트웨어 개발 및 공급업,"피망,스페셜포스"
1226,153460,네이블커뮤니케이션즈,소프트웨어 개발 및 공급업,"유무선융합 인프라, 클라이언트 및 All-IP 통신보안"
1227,087730,네패스신소재,합성고무 및 플라스틱 물질 제조업,반도체용EMC(EpoxyMoldingCompound)
1228,285490,노바텍,그외 기타 제품 제조업,"Magnet, Shield Magnet, 심재"
1229,065560,녹원씨엔아이,기타 전문 도매업,산업용필터
1230,060260,뉴보텍,플라스틱제품 제조업,"고강성 PVC DC, HDPE 등"
1231,064260,다날,소프트웨어 개발 및 공급업,모바일콘텐츠 및 유무선전화결제
1232,093640,다믈멀티미디어,반도체 제조업,멀티미디어반도체
1233,032190,다우데이타,기계장비 및 관련 물품 도매업,"NT SERVER, PC SERVER, 바이러스 백신프로그램, 그래픽 프로그램등"
1234,008830,대동기어,특수 목적용 기계 제조업,"기어, 베벨기어, 축, 엑셀, T/M, 유성감속기, 기타조립품"
1235,007680,대원,건물 건설업,아파트 시행 및 시공
1236,048910,대원미디어,기타 전문 도매업,"캐릭터 사업, 만화영화 제작"
1237,192080,더블유게임즈,소프트웨어 개발 및 공급업,온라인·모바일 게임(더블유카지노)
1238,100130,동국S&C,"구조용 금속제품, 탱크 및 증기발생기 제조업",Wind-Tower
1239,041930,동아화성,고무제품 제조업,자동차용 고무부품
1240,228340,동양파일,"시멘트, 석회, 플라스터 및 그 제품 제조업",PHC파일
1241,263720,디앤씨미디어,"서적, 잡지 및 기타 인쇄물 출판업",웹소설 콘텐츠
1242,106520,디지탈옵틱,사진장비 및 광학기기 제조업,휴대폰 및 차량용 카메라렌즈
1243,187220,디티앤씨,기타 과학기술 서비스업,전기전자규격 인증서비스
1244,227950,마이크로텍,특수 목적용 기계 제조업,기업인수 및 합병
1245,080420,모다이노칩,"섬유, 의복, 신발 및 가죽제품 소매업","ESD필터,칩바리스터"
1246,101330,모베이스,통신 및 방송 장비 제조업,휴대전화 케이스
1247,029480,바른테크놀로지,통신 및 방송 장비 제조업,"네트워크 통합사업,네트워크 장비, 光 전송장비, S/W 제조, 네트워크관리"
1248,038460,바이오스마트,전자부품 제조업,"M/S 카드제조업, IC 카드제조, 카드장비판매"
1249,226340,본느,기타 화학제품 제조업,기업인수합병
1250,121800,비덴트,통신 및 방송 장비 제조업,방송용 LCD모니터
1251,086670,비엠티,일반 목적용 기계 제조업,"정밀계장용피팅및밸브류,전원분배장치(MCPD)"
1252,053700,삼보모터스,자동차 신품 부품 제조업,증명서 자동발급기
1253,054540,삼영엠텍,"구조용 금속제품, 탱크 및 증기발생기 제조업","구조용 특수장치, 교량부품"
1254,000250,삼천당제약,의약품 제조업,"세프메타졸, 파클캅셀, 네틸마이신"
1255,043710,서울리거,광고업,모바일 주변 기기류
1256,063170,서울옥션,상품 중개업,미술품경매
1257,011370,서한,건물 건설업,"건축, 토목"
1258,037350,성도이엔지,"건축기술, 엔지니어링 및 관련 기술 서비스업","반도체크린룸 시공, 반도체장비제조"
1259,036630,세종텔레콤,전기 통신업,WLL/GPS/위성DMB/VoIP 단말기
1260,208370,셀바스헬스케어,의료용 기기 제조업,"체성분측정기, 혈압계, 점자정보단말기"
1261,043100,솔고바이오,의료용 기기 제조업,"가정용 온열치료기,의료기구"
1262,099440,스맥,특수 목적용 기계 제조업,공작기계 및 산업용로봇제조
1263,033170,시그네틱스,반도체 제조업,반도체 패키징
1264,048870,시너지이노베이션,의료용 기기 제조업,카메라 어플리케이션 프로세서(CAP)
1265,002800,신신제약,의약품 제조업,파스류 (신신파스 아렉스 등)
1266,307180,신영스팩4호,금융 지원 서비스업,기업인수
1267,138070,신진에스엠,기타 금속 가공제품 제조업,표준 플레이트
1268,056700,신화인터텍,플라스틱제품 제조업,디스플레이 BLU용 광학필름
1269,243840,신흥에스이씨,일차전지 및 축전지 제조업,"2차전지용 안전 부품(Cap Assembly, CID)"
1270,010280,쌍용정보통신,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","시스템통합(SI),네트워크 설계 및 구축,시스템운영(SM)"
1271,122800,썬텍,금속 주조업,열간 압연롤
1272,123860,아나패스,반도체 제조업,Timing Controller(TCON)
1273,143160,아이디스,통신 및 방송 장비 제조업,"영상보안장치(DVR,NVR,IP-Camera 등)"
1274,099190,아이센스,의료용 기기 제조업,"혈당측정스트립, 혈당측정기기 등"
1275,032080,아즈텍WB,"섬유제품 염색, 정리 및 마무리 가공업",직물
1276,148250,알엔투테크놀로지,전자부품 제조업,"이동통신부품(커플러), 의료기기용기판, 파우더"
1277,290740,액트로,특수 목적용 기계 제조업,모바일용 액츄에이터 및 조립자동화 설비
1278,238090,앤디포스,플라스틱제품 제조업,"TSP용 양면 테이프, 윈도우 필름"
1279,255440,야스,특수 목적용 기계 제조업,"OLED 증착기, OLED 증착원"
1280,030960,양지사,인쇄 및 인쇄관련 산업,다이어리
1281,102120,어보브반도체,반도체 제조업,"반도체,전자제품,마이크로컨트롤라"
1282,041440,에버다임,특수 목적용 기계 제조업,"콘크리트펌프트럭, 중장비개량사업"
1283,101490,에스앤에스텍,전자부품 제조업,블랭크마스크
1284,031330,에스에이엠티,기계장비 및 관련 물품 도매업,"반도체(메모리,비메모리), CPU, TFT-LCD, 네트웍 장비, PC 및 주변기기, 이동통신수탁사업"
1285,007820,에스엠코어,일반 목적용 기계 제조업,"자동화물류서비스, 자동화공정설비"
1286,052020,에스티큐브,전자부품 제조업,"전자부품, 정보통신기기, 지능형로봇외"
1287,058610,에스피지,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",소형 Geared Motor
1288,200710,에이디테크놀로지,반도체 제조업,주문형 반도체
1289,224110,에이텍티앤,통신 및 방송 장비 제조업,교통카드단말기
1290,038870,에코바이오,사업시설 유지·관리 서비스업,"판매시점정보시스템(POS), 금전등록기"
1291,064090,에프앤리퍼블릭,상품 종합 도매업,CCTV CAMERA 등
1292,067570,엔브이에이치코리아,자동차 신품 부품 제조업,"헤드라이너, NVH부품"
1293,031860,엔에스엔,상품 종합 도매업,FLC
1294,310840,엔에이치스팩13호,금융 지원 서비스업,기업인수합병
1295,048830,엔피케이,합성고무 및 플라스틱 물질 제조업,합성고무 및 플라스틱물질 제조업
1296,033160,엠케이전자,전자부품 제조업,반도체용세금선
1297,036560,영풍정밀,일반 목적용 기계 제조업,"펌프, 벨브, 공사,주조 등"
1298,053280,예스24,무점포 소매업,"도서,음반/DVD,화장품"
1299,226400,오스테오닉,의료용 기기 제조업,골접합 및 재건용 금속소재 및 생분해성 복합소재 기반 임플란트
1300,080580,오킨스전자,전자부품 제조업,반도체 검사용 소켓
1301,052770,와이디온라인,소프트웨어 개발 및 공급업,e-Business Solution & Service
1302,155650,와이엠씨,전자부품 제조업,"FPD 패널용 Target, Backing Plate 등"
1303,251370,와이엠티,기초 화학물질 제조업,"PCB, 반도체 및 디스플레이 제조용 화학소재 등"
1304,114630,우노앤컴퍼니,화학섬유 제조업,"PVC가발사, 난연고열사"
1305,215360,우리산업,자동차 신품 부품 제조업,ACTUATOR 등
1306,037400,우리조명,전구 및 조명장치 제조업,"변환장치 제조업 백열전구, 형광등"
1307,114190,웰크론강원,"구조용 금속제품, 탱크 및 증기발생기 제조업",플랜트설비(산업용 보일러)
1308,112040,위메이드,소프트웨어 개발 및 공급업,미르의전설2
1309,011320,유니크,자동차 신품 부품 제조업,"EGR밸브, 유압솔레노이드밸브, 퓨얼벤트밸브, 퓨얼컷트밸브, 체크밸브, 케니스타 등"
1310,049520,유아이엘,전자부품 제조업,스마트폰 기구부품
1311,258610,이더블유케이,"구조용 금속제품, 탱크 및 증기발생기 제조업","지열발전설비(열수기화기, 응축기 등)"
1312,033110,이디,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",전자계측기
1313,086890,이수앱지스,의료용품 및 기타 의약 관련제품 제조업,"항체치료제,효소치료제"
1314,900110,이스트아시아홀딩스,기타 금융업,"스포츠화, 스포츠의류"
1315,052190,이에스에이,창작 및 예술관련 서비스업,게임소프트웨어(창세기전시리즈)
1316,226360,이엑스티,토목 건설업,기업인수합병
1317,123570,이엠넷,광고업,온라인 검색광고 대행
1318,095190,이엠코리아,특수 목적용 기계 제조업,CNC공작기계등
1319,016250,이테크건설,건물 건설업,"건축공사, 플랜트설비, 토목공사"
1320,134060,이퓨쳐,"서적, 잡지 및 기타 인쇄물 출판업",Smart Phonics 등(외국어 어학교재)
1321,001840,이화공영,건물 건설업,도급공사
1322,060150,인선이엔티,폐기물 처리업,건축폐기물처리
1323,158310,인터불스,특수 목적용 기계 제조업,"FPCB 공정 자동화 장비(가이드홀펀처, 비젼프레스, 커버레이가접기 등)"
1324,035080,인터파크홀딩스,기타 금융업,지주회사
1325,189300,인텔리안테크,통신 및 방송 장비 제조업,"해상용 위성통신 안테나, 해상용 위성방송 수신안테나"
1326,175140,인포마크,통신 및 방송 장비 제조업,"웨어러블 디바이스, 모바일 라우터"
1327,041020,인프라웨어,소프트웨어 개발 및 공급업,임베디드브라우저(WAP브라우저)
1328,071200,인피니트헬스케어,소프트웨어 개발 및 공급업,의료영상저장전송시스템(PACS)
1329,068330,일신바이오,일반 목적용 기계 제조업,초저온냉동고및동결건조기
1330,950140,잉글우드랩,기타 화학제품 제조업,기초화장품(화장품 제조)
1331,049630,재영솔루텍,사진장비 및 광학기기 제조업,플라스틱 사출금형
1332,110020,전진바이오팜,기타 화학제품 제조업,"방충방향제, 유해동물피해감소제, 기생충피해감소제"
1333,208140,정다운,"도축, 육류 가공 및 저장 처리업",기업 인수 및 합병
1334,095700,제넥신,자연과학 및 공학 연구개발업,항체융합단백질 치료제 및 유전자치료 백신개발
1335,051980,중앙리빙테크,플라스틱제품 제조업,PVC샤시
1336,072020,중앙백신,기초 의약물질 및 생물학적 제제 제조업,동물용백신
1337,051160,지어소프트,소프트웨어 개발 및 공급업,"Mobile Solution & Platform, Internet GIS, Mobile Service"
1338,013720,청보산업,자동차 신품 부품 제조업,엔진부품
1339,094360,칩스앤미디어,소프트웨어 개발 및 공급업,비디오 IP
1340,016920,카스,기계장비 및 관련 물품 도매업,"전자저울,로드셀"
1341,900310,컬러레이,회사 본부 및 경영 컨설팅 서비스업,화장품용 진주광택안료
1342,263700,케어랩스,소프트웨어 개발 및 공급업,"헬스케어 미디어플랫폼, 헬스케어 디지털마케팅, 헬스케어 솔루션"
1343,192250,케이사인,소프트웨어 개발 및 공급업,
1344,217600,켐온,자연과학 및 공학 연구개발업,비임상연구시험대행
1345,051780,큐로홀딩스,음·식료품 및 담배 도매업,"DTIS, Probe Card, H.F PCB"
1346,044490,태웅,기타 금속 가공제품 제조업,자유형단조품
1347,057880,토필드,영상 및 음향기기 제조업,셋톱박스(디지털위성방송수신기)
1348,084730,팅크웨어,통신 및 방송 장비 제조업,"내비게이션,블랙박스,태블릿 및 위치정보서비스"
1349,033540,파라텍,특수 목적용 기계 제조업,소방기기
1350,214450,파마리서치프로덕트,생활용품 도매업,재생의약품
1351,170790,파이오링크,통신 및 방송 장비 제조업,"ADC(서버부하 분산장치), 보안스위치, 웹방화벽"
1352,087010,펩트론,기초 의약물질 및 생물학적 제제 제조업,약효지속성 의약품 및 펩타이드 소재
1353,043370,평화정공,자동차 신품 부품 제조업,"자동차용 도어랫치, 도어힌지"
1354,290720,푸드나무,무점포 소매업,
1355,195440,퓨전데이타,소프트웨어 개발 및 공급업,가상화솔루션 등
1356,053160,프리엠스,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","건설기계용 전장, 네트워크 상품"
1357,075130,플랜티넷,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",유해사이트차단서비스
1358,166090,하나머티리얼즈,반도체 제조업,"실리콘부품, 세라믹부품, 특수가스"
1359,106190,하이텍팜,기타 전문 도매업,주사제용 무균 원료의약품(Sterile Imipenem 외)
1360,240540,한국4호스팩,금융 지원 서비스업,기업인수합병
1361,025550,한국선재,1차 철강 제조업,철강선재류
1362,039740,한국정보공학,기타 전문 도매업,"그룹웨어, 자료관리시스템"
1363,021650,한국큐빅,플라스틱제품 제조업,Curl Fit(표면처리사업)
1364,070300,한솔시큐어,소프트웨어 개발 및 공급업,"USIM카드, 금융카드"
1365,045100,한양이엔지,"건축기술, 엔지니어링 및 관련 기술 서비스업",반도체배관설비
1366,066110,한프,컴퓨터 및 주변장치 제조업,OPC Drum
1367,102210,해덕파워웨이,선박 및 보트 건조업,선박방향타
1368,008800,행남사,"내화, 비내화 요업제품 제조업",자기
1369,204990,현성바이탈,기타 식품 제조업,"건강식품, 수소수기 등"
1370,092300,현우산업,전자부품 제조업,인쇄회로판(PCB)
1371,064240,홈캐스트,영상 및 음향기기 제조업,디지털 셋톱박스
1372,126640,화신정공,자동차 신품 부품 제조업,자동차부품
1373,290270,휴네시온,소프트웨어 개발 및 공급업,망간자료전송(i-oneNet)
1374,024060,흥구석유,기타 전문 도매업,휘발유등
1375,238490,힘스,특수 목적용 기계 제조업,"OLED Mask 인장기, OLED Mask 검사기 등"
1376,224880,SGA임베디드,소프트웨어 개발 및 공급업,임베디드 소프트웨어 및 하드웨어
1377,183410,골프존데카,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",골프거리측정기
1378,186230,그린플러스,1차 비철금속 제조업,"알루미늄 압출 및 가공제품, 첨단유리온실, 식물재배시스템"
1379,163430,디피코,"건축기술, 엔지니어링 및 관련 기술 서비스업","자동차 엔지니어링 서비스, 의료용 전동스쿠터 등"
1380,238500,로보쓰리,"그외 기타 전문, 과학 및 기술 서비스업","모듈, 퍼스널 모빌리티기기"
1381,267060,명진홀딩스,수산물 가공 및 저장 처리업,"연어 가공 식품(필렛, HMR)"
1382,279600,미디어젠,소프트웨어 개발 및 공급업,음성인식 소프트웨어 기술개발
1383,126340,비나텍,전자부품 제조업,초고용량 커패시터
1384,215050,비엔디생활건강,기타 화학제품 제조업,세탁용 세제
1385,271780,비엔에프코퍼레이션,1차 비철금속 제조업,"솔더바, 솔더와이어, 솔더페이스트"
1386,258250,셀젠텍,소프트웨어 개발 및 공급업,"C-Manager, LabBio+, S-Keeper"
1387,210610,소프트캠프,소프트웨어 개발 및 공급업,"문서보안소프트웨어, 영역보안 소프트웨어, 키보드보안 소프트웨어"
1388,253840,수젠텍,의료용품 및 기타 의약 관련제품 제조업,체외진단용 제품
1389,103660,씨앗,기타 화학제품 제조업,"잉크리본, 인화지"
1390,122050,아이엘사이언스,전구 및 조명장치 제조업,"LED조명, LED용 실리콘렌즈"
1391,276240,엘리비젼,영상 및 음향기기 제조업,"디지털 사이니지, 키오스크 등"
1392,311060,엘에이티,특수 목적용 기계 제조업,"In-Line Sputter, OLED 패널 청정물류 이송 장비 등"
1393,221800,유투바이오,기타 과학기술 서비스업,유전자 분석 서비스
1394,241510,이에스산업,일반 목적용 기계 제조업,전동공구
1395,066830,제노텍,기타 화학제품 제조업,"원료의약품, 합성유전자, 체외진단 분석기용 시약"
1396,229000,젠큐릭스,의료용 기기 제조업,유방암예후진단키트
1397,136660,큐엠씨,특수 목적용 기계 제조업,"반도체, LED, FPD 제조 및 검사 장비"
1398,239890,피엔에이치테크,기초 화학물질 제조업,"OLED완성체, OLED중간체, Pd촉매"
1399,212310,휴벡셀,의료용 기기 제조업,척추용 임플란트 등
1400,012030,DB,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","컴퓨터 프로그래밍, 시스템 통합 및 관리"
1401,005830,DB손해보험,보험업,"자동차보험,화재보험,해상보험,특종보험,장기보험"
1402,007700,F&F,봉제의복 제조업,"스포츠웨어(골프웨어) 제조/도서출판(단행본,유아/아동전집류(아인슈타인시리즈),잡지)/이천고속도로휴게소/문구사무용품,수입의류 판매,소매"
1403,007070,GS리테일,종합 소매업,"체인화 편의점,슈퍼마켓,마트,전자상거래/부동산(빌딩) 임대"
1404,234080,JW생명과학,의약품 제조업,"기초수액, TPN, 특수수액, HEMO, 영양수액 등"
1405,009440,KC그린홀딩스,기타 금융업,"환경방지오염시설(전기집진기,배연탈황설비,여과집진기,세정식집진기),제어장치 제조,설치"
1406,032640,LG유플러스,전기 통신업,"개인휴대통신서비스,음성서비스,데이터서비스,부가통신/단말기 도소매/프로그램 개발,자료제공"
1407,066570,LG전자,통신 및 방송 장비 제조업,"이동통신단말기,C-TV,V.C.R.,컴퓨터,완전평면 TV,플라즈마 디스플레이 패널 TV,전자제품(세탁기외),CDMA(코드분할다중접속)이동통신,전자교환기,전송기기"
1408,051910,LG화학,기초 화학물질 제조업,"유화/기능/합성수지,재생섬유소,산업재,리튬이온전지,평광판,PVC 제조,도매"
1409,010120,LS산전,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","고압기기,저압기기,변압기,배전반,PLC,인버터,빌딩설비,공조기,건축배관,자동화기기 제조,동가공"
1410,002100,경농,"비료, 농약 및 살균, 살충제 제조업","완제농약(잡초약,살충제,살균제) 제조"
1411,010130,고려아연,1차 비철금속 제조업,"연,아연괴 제조,판매"
1412,009290,광동제약,의약품 제조업,"의약품,식음료 제조,도매"
1413,030610,교보증권,금융 지원 서비스업,"유가증권 매매,중개,대리,인수"
1414,007690,국도화학,기초 화학물질 제조업,"에폭시수지,폴리아마이드수지,아염소산소다 제조,도소매"
1415,073240,금호타이어,고무제품 제조업,"타이어,튜브 제조,도매,무역"
1416,000270,기아자동차,자동차용 엔진 및 자동차 제조업,"승용차,중대형버스,트럭,민수특수차량,군수차량 제조,판매,정비"
1417,025860,남해화학,"비료, 농약 및 살균, 살충제 제조업","비료(요소,복합비료),공업제품원료 제조,도매"
1418,003090,대웅,기타 금융업,"지주회사/의약품,화공약품,농예약품,위생용품,의료용구,식품,전기전자기구,부품 제조,판매"
1419,000430,대원강업,자동차 신품 부품 제조업,"차량용스프링,기계부속,시트,타이어체인,합성수지제품,철도용스파이크 제조,도매"
1420,006340,대원전선,절연선 및 케이블 제조업,"전선,통신케이블,무선통신장비,합성수지 제조,도매/부동산 매매,임대"
1421,024890,대원화성,플라스틱제품 제조업,"합성피혁,벽지,DMF(폐용수)정제,방수투습원단,화공약 임가공,제조,도매,수출입"
1422,003490,대한항공,항공 여객 운송업,"여객운송,화물운송,항공기 제조,판매,정비수리/기내식 제조판매,면세품 판매"
1423,005960,동부건설,토목 건설업,"건축공사,토목공사,전기공사,기계설비공사/비금속,철구조물 제조,판매/여객,자동차 운송,항만하역"
1424,016380,동부제철,1차 철강 제조업,"철강재(냉연강판,아연도강판,칼라강판,석도강판,선재류,강관,형강,봉강),비철금속 제조,도매"
1425,002210,동성제약,의약품 제조업,"의약품,화장품 제조,도매"
1426,084670,동양고속,육상 여객 운송업,고속버스 운송/부동산 임대
1427,008970,동양철관,1차 철강 제조업,"수도용 도복장 강관,주물(강관말뚝),가스관 제조/아파트건설"
1428,030720,동원수산,어로 어업,"원양어업/수산물 제조,가공/참치어류 냉동냉장업"
1429,163560,동일고무벨트,고무제품 제조업,"산업용고무제품, 종합고무부품"
1430,011160,두산건설,건물 건설업,"토목건축,화학기계,전동기,발전기및전기변환장치,레미콘"
1431,286940,롯데정보통신,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","SM, SI"
1432,005300,롯데칠성음료,비알코올음료 및 얼음 제조업,"청량음료,과채류음료,곡류음료,주류 제조,판매/자동차정비,연수원"
1433,204320,만도,자동차 신품 부품 제조업,"제동장치, 조향장치, 현가장치"
1434,015540,메디플란트,기타 사업지원 서비스업,상품권유통
1435,000060,메리츠화재,보험업,"손해보험(화재,해상,운송보험)"
1436,090370,메타랩스,봉제의복 제조업,"여성용 의류(캐쥬얼티셔츠,바지) 제조"
1437,033920,무학,알코올음료 제조업,소주
1438,268280,미원에스씨,기초 화학물질 제조업,에너지경화수지
1439,014580,백광소재,"시멘트, 석회, 플라스터 및 그 제품 제조업","생석회,소석회,석회비료 제조,판매/비금속광물 광업/산업폐기물 재생처리/휴게소 운영"
1440,026940,부국철강,1차 철강 제조업,철강
1441,011390,부산산업,"시멘트, 석회, 플라스터 및 그 제품 제조업","레미콘 제조,판매"
1442,005090,삼광글라스,유리 및 유리제품 제조업,"병유리(투명유리병/칼라유리병/박카스병/쥬스병/커피병/소주병/화장품용기),유리식기,크리스탈용기,렌지용 주방용기의 제조 판매"
1443,028050,삼성엔지니어링,"건축기술, 엔지니어링 및 관련 기술 서비스업","산업설비,건물,구축물,토목시설의 설계,시공,공사감리"
1444,272550,삼양패키징,플라스틱제품 제조업,PET 용기 및 아셉틱 OEM
1445,002450,삼익악기,악기 제조업,"피아노,기타,현악기,전자악기,동 부분품 제조,임대,도매"
1446,004690,삼천리,연료용 가스 제조 및 배관공급업,도시가스 공급/부동산 임대
1447,004410,서울식품공업,기타 식품 제조업,"빵,스넥,마아가린,유지류,사료 제조,도매"
1448,002820,선창산업,나무제품 제조업,"합판,가정용가구(선우드),MDF,제재목,하드보드 제조/부동산 임대"
1449,000180,성창기업지주,회사 본부 및 경영 컨설팅 서비스업,"합판, 마루, 파티클보드, 우드칩, 포르말린 등 제조"
1450,001430,세아베스틸,1차 철강 제조업,"특수강,철도용품,자동차부품 제조,수출입"
1451,058650,세아홀딩스,기타 금융업,지주회사/투자 및 경영컨설팅/부동산 임대
1452,027970,세하,"펄프, 종이 및 판지 제조업","백판지,마니라판지,지류,하수처리기계 제조/상하수도설비공사,수질오염방지시설공사"
1453,145210,세화아이엠씨,특수 목적용 기계 제조업,"타이어 금형, 타이어 제조설비"
1454,004920,씨아이테크,그외 기타 제품 제조업,"컴퓨터 소프트웨어,하드웨어 서버,도매"
1455,267850,아시아나IDT,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","IT 서비스, IT 솔루션"
1456,033660,아주캐피탈,기타 금융업,"투자회사,할부금융,리스/자동차정비,자동차리스"
1457,101140,아티스,생활용품 도매업,"신발,의류,스포츠용품 도매,제조"
1458,005850,에스엘,자동차 신품 부품 제조업,"자동차부품(자동차램프류,샤시와조향기기,케스터홀더) 제조"
1459,900140,엘브이엠씨,기타 금융업,지주회사
1460,007310,오뚜기,기타 식품 제조업,"라면,마요네즈,카레,스프,당면,소오스,토마토케첩,마가린,냉동생지(바게트,크로와상),참치캔,식초,3분짜장 제조"
1461,079440,오렌지라이프,보험업,생명보험상품
1462,025820,이구산업,1차 비철금속 제조업,"동판.조,황동판.조,인청동판.조 제조,임가공/부동산 임대"
1463,007660,이수페타시스,전자부품 제조업,"P.C.B(인쇄회로기판),M.L.B 제조"
1464,129260,인터지스,도로 화물 운송업,"화물운송,알선,하역"
1465,015860,일진홀딩스,기타 금융업,"전기산업용기기(개폐기,차단기,배전반),자동화시스템,자동차엔진부품,절연전선,금구류,고압선,저압선 제조,판매/전기공사,가스절연차단기"
1466,033240,자화전자,전자부품 제조업,"Bonded magenet,플라스틱자성제품,티탄산 바륨계 반도체소자,휴대전화용 Vibration Motor,전자관,전자부품 제조"
1467,000950,전방,방적 및 가공사 제조업,"면사,면혼방사,마혼방사,화섬사,염색사,자수사,소모사,면직물,면혼방직물,화섬직물,특수가공직물 제조,판매,수출"
1468,030000,제일기획,광고업,"광고 대행/광고물,영화 제작,인쇄,출판"
1469,004700,조광피혁,"가죽, 가방 및 유사제품 제조업","가죽(피혁원단,제화용원단,카시트용원단),가방,신발 제조,도매"
1470,001630,종근당홀딩스,기타 금융업,"의약품(항생제,위궤양치료제,장기이식면역억제제,고지혈증치료제(로바이드)) 제조,도매"
1471,013870,지엠비코리아,자동차 신품 부품 제조업,"VS, TIB, CVJoint 등"
1472,010580,지코,자동차 신품 부품 제조업,"자동차부품(워터펌프,오일펌프,엔진헤드(GV6),프론트케이스) 제조"
1473,035000,지투알,회사 본부 및 경영 컨설팅 서비스업,지주회사
1474,109070,컨버즈,"골판지, 종이 상자 및 종이용기 제조업","크라프트지,박엽지"
1475,011280,태림포장,"골판지, 종이 상자 및 종이용기 제조업","골판지,골판지상자,수출용박스 제조,도매/인쇄"
1476,019180,티에이치엔,기타 전기장비 제조업,"자동차부품(전기배선장치류) 제조,도매"
1477,036580,팜스코,"곡물가공품, 전분 및 전분제품 제조업","배합사료 제조,도매"
1478,010820,퍼스텍,무기 및 총포탄 제조업,"방위산업제품,프린터,불소화합물,자동차용 매트 제조/얼굴인식시스템 개발"
1479,153360,하이골드3호,운송장비 임대업,
1480,152550,한국ANKOR유전,신탁업 및 집합투자업,
1481,010040,한국내화,"내화, 비내화 요업제품 제조업","내화벽돌,내화몰탈,축로등 제조,판매"
1482,025540,한국단자공업,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전기변환장치(광커넥터,통신용콘넥터,정밀압착단자설계) 제조,무역(수출)"
1483,023350,한국종합기술,"건축기술, 엔지니어링 및 관련 기술 서비스업","토목설계,건축설계,감리,측량/토목건축공사"
1484,000240,한국타이어월드와이드,기타 금융업,"고무타이어,고무튜브,후랩,알루미늄휠의 제조,판매,임대수익,물품운반용기,포장용기(프라스틱)"
1485,123690,한국화장품,생활용품 도매업,화장품
1486,042700,한미반도체,특수 목적용 기계 제조업,"반도체 후공정장비,반도체금형 제조/부동산 매매,임대"
1487,009180,한솔로지스틱스,기타 운송관련 서비스업,"지류펄프 보관창고 운영/화물취급,화물운송알선,물류컨설팅/종합쇼핑몰운영,통신판매,인터넷백화점"
1488,213500,한솔제지,"펄프, 종이 및 판지 제조업","인쇄용지, 산업용지, 특수지 제조 및 판매"
1489,009420,한올바이오파마,의약품 제조업,"의약품 제조,도매/부동산 임대"
1490,195870,해성디에스,전자부품 제조업,반도체 패키지용 Substrate
1491,143210,핸즈코퍼레이션,자동차 신품 부품 제조업,자동차 알루미늄 휠
1492,079430,현대리바트,가구 제조업,"일반목재가구(책상,침실가구),주방가구,목창호,사무용가구,선실가구 제조"
1493,002460,화성산업,건물 건설업,아파트 건설
1494,010660,화천기계,특수 목적용 기계 제조업,"선반,밀링,연삭기,CNC선반,CNC밀링,머시닝센타 제조,판매/자동차부품(실린더블럭) 제조"
1495,032560,황금에스티,1차 비철금속 제조업,"스테인레스 냉연, 열연"
1496,298050,효성첨단소재,화학섬유 제조업,PET타이어코드
1497,093370,후성,기초 화학물질 제조업,"불소화물 제조,도매"
1498,005010,휴스틸,1차 철강 제조업,"강관(배관용,구조용,유정용) 제조,도매"
1499,069260,휴켐스,기타 화학제품 제조업,"화합물,화학제품 제조"
1500,083660,CSA 코스믹,플라스틱제품 제조업,"물탱크,상하수도용도류벽,축산탱크"
1501,245620,EDGC,자연과학 및 공학 연구개발업,유전체 분석 진단 서비스
1502,900290,GRT,기타 금융업,"광학필름, 포장필름"
1503,067290,JW신약,의약품 제조업,"매니큐어세트, 손톱깎이"
1504,035900,JYP Ent.,오디오물 출판 및 원판 녹음업,오디오물 출판 및 원판 녹음 관련 제품
1505,044180,KD건설,건물 건설업,몰드베이스(Mold Base)
1506,036030,KTH,상품 중개업,"K쇼핑, 콘텐츠유통, ICT"
1507,218410,RFHIC,통신 및 방송 장비 제조업,GaN 트랜지스터
1508,255220,SG,기타 비금속 광물제품 제조업,"아스콘, 레미콘"
