Date,Open,High,Low,Close,Volume,Change
2011-12-05,88173,88194,88111,88193,166,0.0008057011869908592
2011-12-06,88199,88230,88164,88166,9589,-0.00030614674634044103
2011-12-07,88164,88173,88080,88176,110,0.00011342240773082324
2011-12-08,88173,88304,87997,88029,132,-0.001667120304844838
2011-12-09,88138,88204,88075,88162,281,0.0015108657374274248
2011-12-12,88085,88125,88072,88127,96,-0.0003969964383747637
2011-12-13,101091,101091,87904,88233,541,0.0012028095816265516
2011-12-14,88225,88279,88225,88280,42,0.0005326805163601289
2011-12-15,88330,88335,88256,88311,147,0.00035115541458985433
2011-12-16,88330,88330,88183,88258,39,-0.0006001517364767617
2011-12-19,88299,88344,87324,87739,555,-0.005880486754741732
2011-12-20,87965,88085,87965,88013,115,0.003122898596975121
2011-12-21,88080,88080,88063,88065,89,0.0005908218104144769
2011-12-22,88101,88101,88044,88056,198,-0.00010219724067450642
2011-12-23,88023,88053,87942,88056,158,0.0
2011-12-26,88050,88059,87922,88061,239,5.678204778769569e-05
2011-12-27,88089,88089,87997,88021,123,-0.0004542305901591437
2011-12-28,88085,88150,88063,88154,28,0.0015110030560889776
2011-12-29,88218,88555,88218,88545,570,0.004435419833473286
2012-01-02,88503,88524,88458,88461,1023,-0.0009486701677113851
2012-01-03,88437,88437,88371,88439,156,-0.0002486971659827475
2012-01-04,88415,88415,88340,88382,42818,-0.0006445120365449197
2012-01-05,88406,88516,88406,88518,3532,0.0015387748636599419
2012-01-06,88503,88590,88424,88594,2089,0.000858582435210975
2012-01-09,88528,88528,88528,88531,210,-0.0007111091044540441
2012-01-10,88533,88533,88479,88484,68,-0.0005308874857394841
2012-01-11,88479,88520,88419,88523,136,0.0004407576511007427
2012-01-12,88550,88595,88516,88553,1185,0.0003388949764469018
2012-01-13,88577,88692,88550,88589,2294,0.0004065361986607119
2012-01-16,88600,88604,88569,88605,843,0.00018060933072949759
2012-01-17,88555,88617,88555,88566,1585,-0.00044015574741829155
2012-01-18,88498,88612,88498,88605,1421,0.000440349569812426
2012-01-19,88657,88657,88590,88624,57,0.00021443485130645534
2012-01-20,88533,88533,88449,88452,209,-0.0019407835349340985
2012-01-25,88555,88555,88475,88535,617,0.0009383620494731737
2012-01-26,88639,88639,88528,88566,294,0.00035014401084310087
2012-01-27,88528,88564,88528,88566,206,0.0
2012-01-30,88670,88769,88670,88774,2570,0.0023485310389992353
2012-01-31,88758,88890,88758,88891,336,0.001317953454840426
2012-02-01,88898,88919,88876,88923,652,0.00035999145020304546
2012-02-02,88840,88871,88840,88874,706,-0.0005510385389606576
2012-02-03,88933,88933,88914,88918,236,0.0004950829263901113
2012-02-06,88769,88774,88769,88778,109,-0.0015744843563733069
2012-02-07,88731,88731,88709,88724,506,-0.0006082588028565317
2012-02-08,88714,88714,88503,88504,217,-0.0024795996573644397
2012-02-09,88503,88538,88503,88540,510,0.00040676127632655046
2012-02-10,88569,88607,88569,88610,652,0.0007906031172351113
2012-02-13,88555,88555,88555,88558,1,-0.0005868412143098523
2012-02-14,88595,88634,88595,88624,1150,0.0007452742835203363
2012-02-15,88617,88617,88617,88620,5,-4.5134500812449296e-05
2012-02-16,88687,88783,88657,88778,1115,0.0017828932520875806
2012-02-17,88600,88620,88600,88624,583,-0.0017346639933316643
2012-02-20,88503,88508,88503,88508,224,-0.0013089005235602524
2012-02-21,88620,88673,88533,88615,28,0.001208930266190622
2012-02-22,88590,88590,88569,88570,13,-0.0005078147040569192
2012-02-23,88620,88661,88620,88624,650,0.0006096872530201303
2012-02-24,88739,88739,88590,88693,31,0.0007785701390141675
2012-02-27,88739,88739,88739,88742,150,0.0005524675002537283
2012-02-28,88769,88907,88769,88909,11,0.0018818597732752629
2012-02-29,88859,88859,88859,88861,104,-0.0005398778526358727
2012-03-02,88824,88824,88600,88690,67,-0.0019243537659940912
2012-03-05,88652,88652,88503,88504,16,-0.002097192468147435
2012-03-06,88508,88508,88387,88469,581,-0.0003954623519840661
2012-03-07,88503,88503,88463,88464,201,-5.651697204667183e-05
2012-03-08,88463,88463,88463,88464,350,0.0
2012-03-09,88546,88604,88546,88605,422,0.0015938686923493428
2012-03-12,88661,88739,88643,88742,767,0.001546188138366933
2012-03-13,88731,88731,88629,88733,356,-0.00010141759257176197
2012-03-14,88520,88533,88512,88513,180,-0.0024793481568300413
2012-03-15,88349,88358,88270,88359,251,-0.0017398574220736096
2012-03-16,88283,88327,88045,88092,622,-0.003021763487590423
2012-03-19,88014,88014,88014,88017,70,-0.0008513826454161766
2012-03-20,87931,87931,87746,87934,172,-0.0009429996477953173
2012-03-21,87724,87755,87724,87759,104,-0.001990128960356663
2012-03-22,87715,87715,87589,87674,303,-0.0009685616290067145
2012-03-23,87636,87636,87601,87603,21,-0.0008098181901133872
2012-03-26,87817,87838,87817,87841,100,0.002716801936006652
2012-03-27,87918,87918,87918,87919,150,0.0008879680331508322
2012-03-28,87922,88014,87888,88017,154,0.0011146623596720584
2012-03-29,87918,87918,87918,87919,350,-0.0011134212708908686
2012-03-30,88138,88353,88138,88354,211,0.004947735984258239
2012-04-02,88173,88173,88085,88088,1805,-0.0030106163840912803
2012-04-03,88121,88314,88121,88315,1101,0.0025769684860594833
2012-04-04,0,0,0,88233,0,-0.0009284945932174216
2012-04-05,88379,88379,88299,88304,750,0.0008046875885439064
2012-04-06,88366,88424,88225,88425,3055,0.0013702663526000691
2012-04-09,88727,88727,88503,88504,5,0.0008934124964659063
2012-04-10,88520,88727,88520,88729,156,0.002542257977040663
2012-04-12,88754,88754,88754,88754,230,0.00028175681006215036
2012-04-13,88722,88722,88722,88724,10,-0.00033801293462831783
2012-04-16,88779,89007,88779,89010,696,0.003223479554573805
2012-04-17,88990,89100,88990,89103,120,0.0010448264239972804
2012-04-18,88942,88942,88942,88945,150,-0.0017732287352838494
2012-04-19,88986,88986,88986,88988,180,0.000483444825454038
2012-04-20,89118,89118,89118,89120,70,0.001483346069132807
2012-04-23,89007,89007,89007,89010,197,-0.0012342908438061073
2012-04-24,88994,88994,88994,88997,21,-0.00014605100550502126
2012-04-25,88990,88990,88805,88879,21,-0.0013258873894625989
2012-04-26,88978,88978,88978,88979,150,0.0011251251701751563
2012-04-27,89132,89188,89109,89190,3014,0.0023713460479439785
2012-04-30,89188,89343,89188,89319,178,0.0014463504877229028
2012-05-02,89315,89412,89277,89278,322,-0.00045902887403570514
2012-05-03,89281,89461,89281,89389,54,0.0012433074217612639
2012-05-04,89386,89500,89386,89484,258,0.0010627705869850068
2012-05-07,89649,89803,89649,89788,77959,0.0033972553752625867
2012-05-08,89786,89786,89619,89731,46279,-0.0006348287076224368
2012-05-09,89730,89904,89730,89806,47582,0.0008358315409391359
2012-05-10,89803,89808,89562,89572,6287,-0.0026056165512327034
2012-05-11,89597,89842,89597,89846,23310,0.0030589916491761127
2012-05-14,89842,89908,89842,89889,7452,0.00047859670992589365
2012-05-15,89887,90084,89887,90008,2992,0.001323854976693406
2012-05-16,90006,90037,89786,89907,23090,-0.001122122478001919
2012-05-17,89949,90046,89944,90026,44299,0.0013235899318184696
2012-05-18,90142,90142,90015,90016,3368,-0.0001110790216160007
2012-05-21,90072,90072,89927,89934,1672,-0.0009109491645930001
2012-05-22,89930,90010,89813,89991,3553,0.00063379811862041
2012-05-23,89987,90076,89987,90021,3879,0.0003333666700002791
2012-05-24,90023,90169,90020,90144,5263,0.0013663478521679373
2012-05-25,90147,90177,90124,90127,5050,-0.0001885871494498037
2012-05-29,90015,90204,90015,90113,1750,-0.0001553363586938028
2012-05-30,90117,90191,90050,90193,6008,0.0008877742390109855
2012-05-31,90436,90454,90305,90417,2012,0.0024835630259554264
2012-06-01,90418,90761,90418,90698,612,0.0031078226439718026
2012-06-04,90959,91126,90814,90979,837,0.003098194006483146
2012-06-05,90977,90977,90761,90848,468,-0.0014398927224964497
2012-06-07,90849,90849,90340,90631,34,-0.0023886051426558197
2012-06-08,90789,91105,90779,91102,1276,0.005196897308867854
2012-06-11,91082,91082,90687,90694,1324,-0.004478496630150874
2012-06-12,90801,90881,90643,90646,899,-0.0005292522107306352
2012-06-13,90643,90736,90598,90689,29895,0.00047437283498452665
2012-06-14,90955,90955,90928,90936,258,0.0027235938206398025
2012-06-15,90893,90911,90664,90914,2174,-0.00024192838919678827
2012-06-18,90661,90701,90542,90702,16048,-0.002331874078799756
2012-06-19,90723,90853,90723,90856,63,0.0016978677427179623
2012-06-20,90678,90713,90551,90552,5408,-0.00334595403715765
2012-06-21,90594,90731,90594,90619,4627,0.000739906352151154
2012-06-22,90943,90982,90789,90983,2119,0.004016817665169592
2012-06-25,90867,90947,90806,90948,3433,-0.00038468724926632447
2012-06-26,90862,90991,90822,90939,1293,-9.895764612743996e-05
2012-06-27,90832,91074,90832,91041,1363,0.001121630983406563
2012-06-28,91056,91157,91031,91160,2401,0.001307103392976794
2012-06-29,91167,91167,90943,91002,2594,-0.0017332163229486497
2012-07-02,90998,91031,90872,91015,2761,0.00014285400320868114
2012-07-03,91143,91218,91069,91071,5571,0.0006152831950776427
2012-07-04,91147,91288,91147,91252,1700,0.0019874603331466734
2012-07-05,91403,91500,91337,91485,1321,0.0025533686932888155
2012-07-06,91465,91654,91465,91485,1587,0.0
2012-07-09,91504,91675,91477,91550,2038,0.0007104989889052948
2012-07-10,91591,91768,91470,91647,5754,0.0010595303113052346
2012-07-11,91667,91667,91526,91608,642,-0.00042554584438114773
2012-07-12,92617,93109,92617,93111,214,0.01640686402934244
2012-07-13,93004,93082,93004,93058,1267,-0.0005692130897531067
2012-07-16,93117,93412,93117,93344,517,0.003073352102989535
2012-07-17,93416,93535,93416,93529,1718,0.001981916352416846
2012-07-18,93640,93927,93640,93885,1391,0.003806306065498477
2012-07-19,92317,94133,92317,93850,2849,-0.00037279650636412587
2012-07-20,93764,93764,93645,93731,129,-0.0012679808204582033
2012-07-23,105486,105486,94085,94338,31477,0.0064759791317707815
2012-07-24,94370,94477,94203,94207,1911,-0.0013886238843308085
2012-07-25,94670,94845,94604,94847,28537,0.006793550373114465
2012-07-26,94845,94845,94705,94768,2377,-0.0008329203875715452
